pr_id,agent,n_discussion_items,vader_mean,textblob_mean,senticr_negative_share,merged,repo_id,log_discussion_items
3148815078.0,Copilot,6,0.02426666666666666,0.056818181818181816,0.3333333333333333,0,128270909,1.9459101490553132
3148932692.0,Copilot,38,0.06712105263157896,0.057052859421280466,0.23684210526315788,1,37137879,3.6635616461296463
3149019667.0,Copilot,1,0.5719,0.08333333333333333,0.0,1,274495425,0.6931471805599453
3149341709.0,Cursor,2,0.22485,0.125,0.0,1,137814779,1.0986122886681098
3149554338.0,Copilot,1,0.4939,0.0007142857142857173,0.0,1,41881900,0.6931471805599453
3149658861.0,Copilot,5,0.17558,-0.06875,0.4,1,56319070,1.791759469228055
3149766916.0,Copilot,1,0.7742,0.06785714285714285,1.0,1,445862991,0.6931471805599453
3149833124.0,Copilot,3,-0.24503333333333333,0.013888888888888886,0.6666666666666666,0,65080725,1.3862943611198906
3149839458.0,Copilot,1,0.9665,0.016818181818181822,0.0,0,248703055,0.6931471805599453
3149944327.0,OpenAI_Codex,1,0.0,0.0,1.0,0,971551940,0.6931471805599453
3149966523.0,Copilot,2,0.0,0.0,0.0,0,177839194,1.0986122886681098
3150026775.0,Cursor,3,-0.11240000000000001,0.12293981481481482,0.6666666666666666,1,137814779,1.3862943611198906
3150091151.0,Copilot,14,0.3249714285714286,0.19060760667903523,0.14285714285714285,1,648340231,2.70805020110221
3150145768.0,Devin,3,0.16419999999999998,0.21666666666666667,0.0,1,350360184,1.3862943611198906
3150152410.0,Copilot,1,0.7579,0.8,0.0,0,464577591,0.6931471805599453
3150188181.0,Copilot,3,0.4791666666666667,0.03968253968253967,0.0,1,65080725,1.3862943611198906
3150205159.0,Cursor,1,0.0,0.5,0.0,1,899127822,0.6931471805599453
3150229181.0,Claude_Code,2,0.3574,-0.0395021645021645,0.5,1,998428732,1.0986122886681098
3150247873.0,OpenAI_Codex,1,-0.0516,0.2,0.0,0,677950554,0.6931471805599453
3150279571.0,Devin,1,0.7492,0.09583333333333333,0.0,0,710601088,0.6931471805599453
3150327302.0,Copilot,15,0.22686666666666666,0.026693121693121696,0.26666666666666666,1,65080725,2.772588722239781
3150351692.0,Cursor,1,0.296,0.0,1.0,0,133374092,0.6931471805599453
3150387821.0,Copilot,2,-0.12179999999999999,-0.15833333333333333,0.0,1,121814210,1.0986122886681098
3150425915.0,Copilot,2,-0.296,0.0,0.0,1,16737979,1.0986122886681098
3150510293.0,Copilot,6,0.30945,0.4090674603174603,0.0,1,577492459,1.9459101490553132
3150592086.0,Devin,13,0.021584615384615372,0.07147435897435897,0.15384615384615385,0,70107786,2.6390573296152584
3150621549.0,Cursor,1,-0.2716,-0.065,0.0,0,899127822,0.6931471805599453
3150623138.0,Copilot,3,0.012733333333333333,0.0,0.0,1,55075302,1.3862943611198906
3150644025.0,OpenAI_Codex,4,0.17902499999999996,0.11250000000000002,0.0,1,100061716,1.6094379124341003
3150662401.0,Cursor,8,0.3626875,0.104921875,0.125,1,899127822,2.1972245773362196
3150665460.0,Copilot,11,0.021972727272727265,-0.01363636363636364,0.18181818181818182,0,48009214,2.4849066497880004
3150709470.0,Copilot,1,-0.2732,-0.31666666666666665,0.0,1,101261687,0.6931471805599453
3150761777.0,Copilot,7,0.12294285714285713,0.023809523809523808,0.0,1,55075302,2.0794415416798357
3150780897.0,Copilot,1,0.7184,0.13636363636363635,0.0,0,510889311,0.6931471805599453
3150896736.0,Cursor,4,0.43174999999999997,-0.004166666666666667,0.5,0,899127822,1.6094379124341003
3150912798.0,Copilot,3,0.3729,0.07688492063492064,0.3333333333333333,0,41881900,1.3862943611198906
3150960964.0,Copilot,2,0.1591,0.0,0.5,0,323665366,1.0986122886681098
3150971698.0,Copilot,26,0.1646576923076923,0.0086261655011655,0.3076923076923077,1,401807767,3.295836866004329
3150977865.0,OpenAI_Codex,1,0.9416,0.3541666666666667,0.0,0,188438191,0.6931471805599453
3151002300.0,Copilot,1,-0.25,0.0,1.0,1,323665366,0.6931471805599453
3151015743.0,Cursor,1,0.4404,0.2,0.0,1,899127822,0.6931471805599453
3151020831.0,Devin,1,0.3182,-0.16666666666666666,0.0,1,283046497,0.6931471805599453
3151050095.0,OpenAI_Codex,1,0.4199,0.25,0.0,0,572984571,0.6931471805599453
3151069958.0,Cursor,3,0.2543666666666667,0.0,0.3333333333333333,1,899127822,1.3862943611198906
3151118375.0,OpenAI_Codex,2,-0.27015,0.0,0.0,0,509028,1.0986122886681098
3151157926.0,OpenAI_Codex,1,0.4753,0.11875000000000001,0.0,1,509028,0.6931471805599453
3151210646.0,Copilot,5,0.11696,0.02027777777777778,0.2,1,481948531,1.791759469228055
3151211971.0,Copilot,3,-0.09776666666666667,-0.12121212121212122,0.0,1,65080725,1.3862943611198906
3151219647.0,Copilot,10,0.14873,0.03455555555555555,0.2,1,65080725,2.3978952727983707
3151237217.0,Copilot,4,0.0,0.0,0.5,1,428828424,1.6094379124341003
3151242547.0,Copilot,1,0.3167,0.5,1.0,0,63984307,0.6931471805599453
3151249906.0,Copilot,2,-0.45389999999999997,0.03125,0.5,1,780660899,1.0986122886681098
3151335166.0,Devin,1,0.9817,0.20589662862390135,0.0,0,710601088,0.6931471805599453
3151417956.0,Copilot,2,0.1591,0.125,0.0,1,718314761,1.0986122886681098
3151439757.0,Copilot,1,-0.891,0.0,0.0,1,445862991,0.6931471805599453
3151469750.0,Copilot,2,0.0,0.0,0.0,0,481948531,1.0986122886681098
3151493336.0,Cursor,1,-0.5991,-0.009999999999999998,0.0,0,899127822,0.6931471805599453
3151516898.0,Copilot,1,0.4404,0.7,0.0,1,797493401,0.6931471805599453
3151566859.0,Copilot,28,0.07646428571428572,-0.0034629383513312137,0.0,1,111510915,3.367295829986474
3151582642.0,OpenAI_Codex,1,-0.1179,0.125,0.0,0,65600975,0.6931471805599453
3151623064.0,OpenAI_Codex,5,0.2048,0.3219444444444445,0.0,1,633927609,1.791759469228055
3151629581.0,Copilot,2,0.0,0.0,0.0,1,510889311,1.0986122886681098
3151697572.0,Copilot,2,-0.5081,0.0,0.0,1,680120071,1.0986122886681098
3151753047.0,Copilot,27,0.2086814814814815,0.10307539682539682,0.25925925925925924,0,262395224,3.332204510175204
3151766741.0,Copilot,2,0.0,0.0,0.0,1,998658053,1.0986122886681098
3151820028.0,Cursor,1,0.0,0.5,0.0,0,899127822,0.6931471805599453
3151828698.0,OpenAI_Codex,1,0.0,0.0,0.0,1,234231371,0.6931471805599453
3151837966.0,Copilot,1,0.0,0.0,0.0,0,680120071,0.6931471805599453
3151873955.0,Claude_Code,31,0.27791612903225804,0.11568975155668705,0.3870967741935484,0,108035205,3.4657359027997265
3151882306.0,Copilot,6,0.0,0.0,0.5,1,381857226,1.9459101490553132
3151946493.0,Copilot,6,-0.0385,-0.1875,0.16666666666666666,0,696529789,1.9459101490553132
3151984235.0,Copilot,4,0.1842,0.03409090909090909,0.5,1,824265054,1.6094379124341003
3152003781.0,Devin,4,0.433725,0.15885416666666666,0.0,1,839216423,1.6094379124341003
3152053456.0,OpenAI_Codex,1,0.4199,0.0,0.0,1,845317529,0.6931471805599453
3152123723.0,Devin,2,0.44565,0.190625,0.5,1,839216423,1.0986122886681098
3152145544.0,Copilot,1,0.0,0.0,0.0,1,510889311,0.6931471805599453
3152174737.0,Copilot,8,0.039775,-0.011979166666666666,0.0,1,143808059,2.1972245773362196
3152206408.0,OpenAI_Codex,1,0.2481,0.06666666666666667,0.0,1,227265548,0.6931471805599453
3152229058.0,Devin,3,0.3046,0.08333333333333333,0.0,1,845317529,1.3862943611198906
3152257828.0,Copilot,1,0.8313,0.5,0.0,1,381857226,0.6931471805599453
3152293928.0,Copilot,2,0.22485,0.06818181818181818,0.0,1,445862991,1.0986122886681098
3152317896.0,Claude_Code,1,0.4404,0.5,0.0,1,887001058,0.6931471805599453
3152320431.0,OpenAI_Codex,1,0.2481,0.06666666666666667,0.0,1,227265548,0.6931471805599453
3152343814.0,OpenAI_Codex,1,0.4003,0.08055555555555556,0.0,1,227265548,0.6931471805599453
3152485982.0,Copilot,11,-0.007100000000000004,-0.011447811447811445,0.09090909090909091,1,65080725,2.4849066497880004
3152602811.0,Copilot,3,-0.47436666666666666,-0.1369047619047619,0.0,1,65080725,1.3862943611198906
3152658418.0,Copilot,3,-0.2844666666666667,-0.03333333333333333,0.6666666666666666,1,111510915,1.3862943611198906
3152681524.0,Devin,5,0.21538,-0.093125,0.6,1,839216423,1.791759469228055
3152700757.0,Devin,6,0.11783333333333333,0.2965277777777778,0.3333333333333333,1,839216423,1.9459101490553132
3152714709.0,Devin,1,0.9904,0.16389819857561794,0.0,0,710601088,0.6931471805599453
3152775367.0,Copilot,9,0.03777777777777778,0.022727272727272724,0.2222222222222222,1,17620347,2.302585092994046
3152863486.0,Copilot,3,-0.13213333333333332,-0.052777777777777785,0.0,1,56319070,1.3862943611198906
3152880462.0,Copilot,8,0.08993749999999999,0.049999999999999996,0.25,1,17620347,2.1972245773362196
3152901094.0,OpenAI_Codex,2,0.3356,-0.05000000000000002,0.5,1,90044084,1.0986122886681098
3152957569.0,OpenAI_Codex,4,0.328225,-0.036647727272727276,0.0,0,873235545,1.6094379124341003
3153054303.0,Copilot,1,0.2732,0.038888888888888896,1.0,0,445862991,0.6931471805599453
3153069820.0,Cursor,4,0.4137,0.06056547619047621,0.0,0,57104860,1.6094379124341003
3153101093.0,Copilot,3,-0.09183333333333334,0.0,0.3333333333333333,1,17620347,1.3862943611198906
3153148507.0,Copilot,1,-0.3182,0.073015873015873,0.0,0,726072067,0.6931471805599453
3153218899.0,Copilot,2,-0.0654,0.0,0.0,0,274495425,1.0986122886681098
3153308695.0,Cursor,2,-0.09455,0.1375,0.0,1,572984571,1.0986122886681098
3153329320.0,OpenAI_Codex,1,0.0,0.0,0.0,1,701547123,0.6931471805599453
3153378527.0,Cursor,3,-0.23026666666666665,-0.052380952380952396,0.6666666666666666,0,899127822,1.3862943611198906
3153610172.0,Copilot,8,0.20517500000000002,0.1863614841597796,0.125,1,32051890,2.1972245773362196
3153675491.0,OpenAI_Codex,1,0.2481,0.06666666666666667,0.0,1,227265548,0.6931471805599453
3153690179.0,OpenAI_Codex,3,-0.5328666666666667,0.09458333333333334,0.3333333333333333,1,225880766,1.3862943611198906
3153698253.0,Copilot,4,-0.03075,0.01553030303030303,0.25,1,898171798,1.6094379124341003
3153705827.0,Devin,1,0.0,-0.25,0.0,1,959682770,0.6931471805599453
3153722030.0,OpenAI_Codex,1,0.0397,-0.06875,1.0,1,845317529,0.6931471805599453
3153759896.0,Copilot,4,-0.18225000000000002,0.03946759259259259,0.5,1,32051890,1.6094379124341003
3153766844.0,Copilot,6,-0.18443333333333334,0.0,0.16666666666666666,0,121814210,1.9459101490553132
3153767187.0,Copilot,5,0.39066,0.1265,0.8,0,32051890,1.791759469228055
3153767204.0,OpenAI_Codex,8,0.4588875,0.11468310335497836,0.375,0,26217535,2.1972245773362196
3153811253.0,OpenAI_Codex,2,-0.34,0.03359788359788359,0.0,1,100061716,1.0986122886681098
3153897525.0,OpenAI_Codex,2,0.1529,0.020595238095238094,0.0,0,225880766,1.0986122886681098
3153939777.0,OpenAI_Codex,8,-0.2033125,-0.06799933862433863,0.625,1,574986155,2.1972245773362196
3153963452.0,Cursor,1,0.34,0.0,0.0,1,681331591,0.6931471805599453
3154014605.0,OpenAI_Codex,4,0.0,0.0,0.25,1,43677177,1.6094379124341003
3154081869.0,Copilot,2,0.0,0.0,0.0,1,55075302,1.0986122886681098
3154108264.0,Devin,2,0.994,0.15256851544445532,0.0,0,710601088,1.0986122886681098
3154144169.0,Devin,1,0.0,0.0,0.0,0,913914262,0.6931471805599453
3154166023.0,OpenAI_Codex,1,0.4588,0.5,0.0,1,43677177,0.6931471805599453
3154171317.0,OpenAI_Codex,1,0.0,0.0,0.0,1,633927609,0.6931471805599453
3154236165.0,Copilot,2,-0.02034999999999998,-0.05555555555555555,0.5,0,4127088,1.0986122886681098
3154258674.0,Devin,5,0.29876,0.15666666666666668,0.4,0,752526884,1.791759469228055
3154331903.0,Copilot,4,-0.1974,0.28163555194805195,0.25,0,29048891,1.6094379124341003
3154423776.0,OpenAI_Codex,1,0.0,0.0,0.0,0,2988101,0.6931471805599453
3154494868.0,Devin,2,-0.148,0.0,0.5,1,577975610,1.0986122886681098
3154550935.0,Copilot,1,0.967,-0.16666666666666666,0.0,1,23247808,0.6931471805599453
3154630091.0,Copilot,2,0.1591,-0.07500000000000001,0.5,1,65080725,1.0986122886681098
3154652967.0,Copilot,11,0.36364545454545455,0.24553639542275904,0.18181818181818182,1,63984307,2.4849066497880004
3154662508.0,Claude_Code,11,0.8261,0.21046605510891225,0.09090909090909091,1,737898780,2.4849066497880004
3154729147.0,Copilot,6,0.006016666666666661,0.019696969696969695,0.16666666666666666,0,675740952,1.9459101490553132
3154756123.0,Copilot,5,0.23398,0.23075757575757577,0.0,0,967503541,1.791759469228055
3154758729.0,Copilot,2,0.12105,0.1718452380952381,0.0,0,967503541,1.0986122886681098
3154760858.0,Copilot,9,0.08590000000000002,0.0349537037037037,0.3333333333333333,1,967503541,2.302585092994046
3154816370.0,Copilot,1,0.5499,0.09476190476190477,0.0,0,780660899,0.6931471805599453
3154817280.0,Copilot,3,0.2662333333333333,0.3430555555555555,0.0,0,780660899,1.3862943611198906
3154817840.0,Copilot,1,0.0,0.0,0.0,0,780660899,0.6931471805599453
3154821362.0,Copilot,3,0.015333333333333329,-0.08333333333333333,0.3333333333333333,1,17620347,1.3862943611198906
3154835615.0,Copilot,2,0.2155,-0.16666666666666669,0.5,1,17620347,1.0986122886681098
3154845631.0,Copilot,8,0.1082375,-0.015625,0.125,1,55075302,2.1972245773362196
3154899801.0,Copilot,1,0.0,0.0,0.0,0,41881900,0.6931471805599453
3154906347.0,Cursor,2,-0.24914999999999998,0.225,0.0,0,899127822,1.0986122886681098
3154921173.0,Copilot,2,0.0,0.5,0.0,0,41881900,1.0986122886681098
3154921524.0,Cursor,3,-0.015166666666666662,-0.020833333333333332,0.3333333333333333,1,117757315,1.3862943611198906
3154952530.0,Cursor,1,-0.2732,0.0,0.0,1,899127822,0.6931471805599453
3154970783.0,Devin,15,0.01835333333333333,0.00957671957671958,0.2,1,392768635,2.772588722239781
3155033567.0,Copilot,16,0.03325,-0.0019188596491228034,0.125,1,48009214,2.833213344056216
3155033995.0,Copilot,14,-0.1682,-0.02327694235588973,0.07142857142857142,0,48009214,2.70805020110221
3155034288.0,Copilot,11,-0.05322727272727272,-0.05619318181818182,0.18181818181818182,0,48009214,2.4849066497880004
3155034843.0,Copilot,15,0.17131333333333335,-0.0360959595959596,0.06666666666666667,0,48009214,2.772588722239781
3155060428.0,OpenAI_Codex,8,-0.06938750000000002,-0.008333333333333331,0.0,1,633927609,2.1972245773362196
3155115558.0,OpenAI_Codex,1,0.0,0.0,1.0,0,722184017,0.6931471805599453
3155142734.0,Devin,5,0.0,0.0,0.2,1,793399480,1.791759469228055
3155309308.0,Copilot,1,0.0,0.15000000000000002,0.0,1,61968519,0.6931471805599453
3155322770.0,Claude_Code,1,0.4404,0.7,0.0,1,703998226,0.6931471805599453
3155342154.0,Copilot,5,0.06866,0.047142857142857146,0.2,1,63984307,1.791759469228055
3155615485.0,Devin,4,0.290675,0.2734375,0.0,1,839216423,1.6094379124341003
3155631091.0,Devin,2,-0.09684999999999999,0.28095238095238095,0.0,1,839216423,1.0986122886681098
3155665858.0,Copilot,5,0.18775999999999998,-0.118125,0.0,1,108311273,1.791759469228055
3155685400.0,Copilot,11,0.0752090909090909,-0.014610389610389614,0.0,0,696529789,2.4849066497880004
3155712937.0,OpenAI_Codex,8,0.44715,0.21094990079365078,0.375,1,873235545,2.1972245773362196
3155745045.0,Copilot,1,0.0,0.0,0.0,1,136202695,0.6931471805599453
3155774248.0,Devin,1,0.0,0.0,0.0,0,388872173,0.6931471805599453
3155797488.0,Copilot,1,0.6239,0.20170454545454544,0.0,1,274495425,0.6931471805599453
3155815373.0,Copilot,17,0.07755294117647059,0.15681712078770904,0.35294117647058826,0,883829350,2.8903717578961645
3155889109.0,Copilot,1,0.25,0.0,0.0,0,56319070,0.6931471805599453
3155893392.0,OpenAI_Codex,3,0.18876666666666667,-0.032828282828282825,0.0,0,682080300,1.3862943611198906
3155910859.0,OpenAI_Codex,1,-0.1742,-0.13333333333333333,1.0,0,18280236,0.6931471805599453
3155982507.0,Devin,4,-0.052250000000000005,0.1875,0.25,1,839216423,1.6094379124341003
3156085708.0,OpenAI_Codex,1,0.4199,0.0,0.0,1,845317529,0.6931471805599453
3156291643.0,Devin,3,0.6637,0.07939662964293508,0.3333333333333333,0,710601088,1.3862943611198906
3156375151.0,Copilot,1,0.0,0.0,0.0,1,445862991,0.6931471805599453
3156387866.0,Copilot,21,0.07905714285714284,0.01766646052360338,0.5714285714285714,0,445862991,3.091042453358316
3156412763.0,Copilot,1,0.7861,0.5,1.0,1,445862991,0.6931471805599453
3156413252.0,Copilot,24,0.23554583333333334,0.02489267676767677,0.7916666666666666,1,445862991,3.2188758248682006
3156418108.0,Copilot,8,0.15245,0.07510822510822511,0.5,0,445862991,2.1972245773362196
3156451435.0,Devin,2,0.9942,0.1407570159725332,0.0,0,710601088,1.0986122886681098
3156456557.0,Copilot,4,-0.249025,0.15625,0.0,1,136202695,1.6094379124341003
3156457181.0,Devin,7,0.21575714285714284,0.0772222222222222,0.0,1,913914262,2.0794415416798357
3156499919.0,Copilot,6,-0.09734999999999999,0.02777777777777778,0.5,1,143808059,1.9459101490553132
3156664492.0,Copilot,1,0.0,0.0,0.0,1,35890081,0.6931471805599453
3156674038.0,Copilot,2,0.3062,-0.03125,0.0,1,274495425,1.0986122886681098
3156676267.0,Copilot,1,-0.6369,-0.2666666666666667,1.0,1,111510915,0.6931471805599453
3156695913.0,Copilot,4,0.0,-0.11250000000000002,0.0,1,65080725,1.6094379124341003
3156822726.0,OpenAI_Codex,1,0.0,0.0,0.0,1,225880766,0.6931471805599453
3156938074.0,Devin,2,0.4404,0.4,0.0,0,913914262,1.0986122886681098
3156952451.0,Copilot,10,0.18166,0.08931818181818181,0.3,0,17620347,2.3978952727983707
3156963474.0,Copilot,14,-0.2459357142857143,-0.05613984230055659,0.35714285714285715,1,208102250,2.70805020110221
3156991280.0,Copilot,7,-0.08095714285714285,-0.05204081632653062,0.42857142857142855,0,72477752,2.0794415416798357
3157281567.0,OpenAI_Codex,1,0.7971,0.2333333333333333,0.0,0,283046497,0.6931471805599453
3157341086.0,Copilot,15,0.12300000000000001,0.059457912457912446,0.0,1,174629277,2.772588722239781
3157386612.0,Devin,7,-0.03252857142857143,0.23389610389610388,0.14285714285714285,1,350360184,2.0794415416798357
3157471409.0,Copilot,1,0.0,0.0,0.0,0,48009214,0.6931471805599453
3157473209.0,Copilot,2,0.0,-0.125,0.0,0,48009214,1.0986122886681098
3157504530.0,Devin,3,-0.08333333333333333,-0.10925925925925926,0.0,1,44983668,1.3862943611198906
3157537057.0,Copilot,12,0.092725,0.051388888888888894,0.16666666666666666,1,717213617,2.5649493574615367
3157537779.0,Copilot,9,0.2158888888888889,-0.024922839506172842,0.5555555555555556,1,717213617,2.302585092994046
3157538304.0,Copilot,11,0.03315454545454546,0.1173358585858586,0.18181818181818182,0,717213617,2.4849066497880004
3157539004.0,Copilot,9,0.2141222222222222,0.014120370370370373,0.2222222222222222,0,717213617,2.302585092994046
3157539448.0,Copilot,20,0.07452,0.024540043290043285,0.35,1,717213617,3.044522437723423
3157539817.0,Copilot,4,0.15112499999999998,-0.075,0.75,1,717213617,1.6094379124341003
3157550083.0,Copilot,1,0.5707,0.3125,0.0,1,726072067,0.6931471805599453
3157555145.0,Copilot,2,0.2202,0.13333333333333333,0.5,0,726072067,1.0986122886681098
3157577978.0,Copilot,14,-0.08789285714285715,0.01130952380952381,0.21428571428571427,1,2928944,2.70805020110221
3157601632.0,Copilot,4,0.0,0.0,0.0,1,510889311,1.6094379124341003
3157756972.0,Copilot,1,0.6588,-0.09464285714285714,0.0,0,14579096,0.6931471805599453
3157773779.0,Cursor,1,0.4199,0.0,0.0,1,899127822,0.6931471805599453
3157787774.0,Copilot,5,0.09878,0.15,0.2,1,696529789,1.791759469228055
3157800721.0,OpenAI_Codex,1,0.0,0.1,0.0,0,633927609,0.6931471805599453
3157816556.0,Copilot,3,-0.26343333333333335,-0.06922799422799424,0.3333333333333333,1,23247808,1.3862943611198906
3157821559.0,Copilot,4,0.1688,0.20625,0.25,0,20929025,1.6094379124341003
3157844465.0,Copilot,3,-0.1468,0.2347222222222222,0.0,1,201104957,1.3862943611198906
3157938220.0,Copilot,5,-0.04476000000000001,-0.033333333333333326,0.0,1,17620347,1.791759469228055
3157950872.0,Copilot,1,0.9781,0.2623626373626374,0.0,1,20929025,0.6931471805599453
3157958459.0,Copilot,6,0.27663333333333334,-0.022222222222222227,0.5,1,65080725,1.9459101490553132
3157968978.0,Copilot,4,0.046374999999999986,-0.06904761904761905,0.25,1,65080725,1.6094379124341003
3158034133.0,Cursor,2,0.10115,-0.08333333333333333,0.0,0,873328,1.0986122886681098
3158055227.0,Copilot,1,0.0,0.0,0.0,0,140759707,0.6931471805599453
3158055411.0,Copilot,1,0.3182,0.5,1.0,1,464577591,0.6931471805599453
3158099802.0,Devin,2,0.77075,0.4131944444444445,0.0,0,679017521,1.0986122886681098
3158136553.0,Copilot,4,0.011925000000000019,0.06458333333333333,0.25,1,55075302,1.6094379124341003
3158182026.0,Copilot,6,0.10943333333333334,-0.06979166666666668,0.16666666666666666,1,41881900,1.9459101490553132
3158220791.0,Copilot,4,0.16004999999999997,0.14886363636363636,0.25,1,170592186,1.6094379124341003
3158240827.0,Cursor,6,-0.14985,0.1125,0.6666666666666666,0,899127822,1.9459101490553132
3158304414.0,Copilot,2,0.0,0.0625,0.0,0,20929025,1.0986122886681098
3158347305.0,Cursor,1,-0.4168,0.9,1.0,0,914048456,0.6931471805599453
3158426121.0,Copilot,1,-0.1779,0.0,1.0,0,4127088,0.6931471805599453
3158444066.0,OpenAI_Codex,1,0.7971,0.2333333333333333,0.0,0,146327667,0.6931471805599453
3158465046.0,OpenAI_Codex,1,0.0,0.0,0.0,0,292427680,0.6931471805599453
3158500047.0,Cursor,2,0.2018,0.2513888888888889,0.0,0,899127822,1.0986122886681098
3158500341.0,Cursor,2,-0.2115,0.275,0.0,0,899127822,1.0986122886681098
3158557487.0,Devin,1,0.8711,0.3,0.0,1,839216423,0.6931471805599453
3158580067.0,OpenAI_Codex,2,0.4111,0.375,0.5,1,13683952,1.0986122886681098
3158599292.0,Cursor,2,0.40080000000000005,0.1,0.0,1,899127822,1.0986122886681098
3158602889.0,Copilot,6,0.032249999999999994,0.12013888888888889,0.16666666666666666,1,1001508386,1.9459101490553132
3158655778.0,Copilot,5,0.39008000000000004,0.07333333333333333,0.0,1,696529789,1.791759469228055
3158683531.0,Devin,20,0.02409,0.07375000000000001,0.2,1,839216423,3.044522437723423
3158693680.0,Copilot,3,0.2961,0.03625,0.0,1,668062221,1.3862943611198906
3158709175.0,Devin,1,0.6124,0.0,0.0,1,839216423,0.6931471805599453
3158721634.0,Copilot,1,0.3182,0.0,0.0,0,445862991,0.6931471805599453
3158727370.0,Copilot,9,-0.0663,0.05759259259259259,0.4444444444444444,0,445862991,2.302585092994046
3158731964.0,Copilot,4,0.311875,0.175,0.75,0,445862991,1.6094379124341003
3158776739.0,Claude_Code,1,0.5267,0.0,0.0,0,963547829,0.6931471805599453
3158795501.0,OpenAI_Codex,1,0.4199,0.0,0.0,1,845317529,0.6931471805599453
3158802702.0,Claude_Code,2,-0.1618,-0.25,0.5,0,963547829,1.0986122886681098
3158818689.0,Claude_Code,2,0.69565,0.485,0.0,1,243463116,1.0986122886681098
3158819982.0,Copilot,10,0.13032,0.031108585858585853,0.1,1,680120071,2.3978952727983707
3158873801.0,Copilot,2,0.0,0.0,0.0,0,481948531,1.0986122886681098
3158903949.0,OpenAI_Codex,1,0.0,0.0,0.0,1,993521808,0.6931471805599453
3158935716.0,Copilot,2,0.32535000000000003,0.3,0.0,1,274495425,1.0986122886681098
3158968364.0,OpenAI_Codex,3,0.5853,0.0,0.0,1,845317529,1.3862943611198906
3158982868.0,Copilot,1,0.0,0.0,0.0,1,111510915,0.6931471805599453
3158983348.0,Copilot,4,-0.33652499999999996,0.06875,0.5,1,781261349,1.6094379124341003
3159023948.0,Copilot,13,-0.010184615384615386,0.0003496503496503487,0.0,1,111510915,2.6390573296152584
3159071519.0,Devin,6,0.7504333333333334,0.0769650945394993,0.0,0,710601088,1.9459101490553132
3159072717.0,OpenAI_Codex,2,0.10965,0.009796626984126977,0.0,0,59745998,1.0986122886681098
3159100053.0,Devin,6,-0.10711666666666668,-0.09999999999999999,0.0,0,839216423,1.9459101490553132
3159153388.0,Copilot,4,-0.038275,-0.125,0.5,1,111510915,1.6094379124341003
3159178442.0,Copilot,5,-0.016199999999999992,0.09,0.6,0,4127088,1.791759469228055
3159193689.0,Copilot,1,0.4404,0.7,0.0,1,111510915,0.6931471805599453
3159276947.0,OpenAI_Codex,1,0.0,0.0,0.0,0,845317529,0.6931471805599453
3159286233.0,OpenAI_Codex,1,0.4199,0.0,0.0,1,845317529,0.6931471805599453
3159398331.0,Copilot,1,-0.3089,0.0,0.0,0,274495425,0.6931471805599453
3159415433.0,Claude_Code,2,0.1866,-0.05,0.5,0,998428732,1.0986122886681098
3159464933.0,Copilot,5,0.05444,0.038636363636363635,0.2,0,952688112,1.791759469228055
3159591262.0,Copilot,13,0.13073846153846153,0.08302322677322678,0.15384615384615385,1,111599187,2.6390573296152584
3159661875.0,Copilot,1,0.6369,0.7,0.0,1,445862991,0.6931471805599453
3159745301.0,Copilot,6,0.14091666666666666,0.15079365079365079,0.16666666666666666,1,17620347,1.9459101490553132
3159764506.0,Devin,1,0.0,0.0,0.0,1,620373427,0.6931471805599453
3159770662.0,OpenAI_Codex,1,0.0,0.0,0.0,0,921671178,0.6931471805599453
3159989352.0,Copilot,3,0.12040000000000001,-0.09999999999999999,0.0,1,35890081,1.3862943611198906
3160022714.0,Devin,1,0.0,0.0,0.0,1,959682770,0.6931471805599453
3160057955.0,Devin,1,0.0,0.0,0.0,1,959682770,0.6931471805599453
3160066780.0,Devin,3,0.0,0.0,0.0,0,959682770,1.3862943611198906
3160145946.0,Copilot,2,0.18134999999999998,0.05625,0.0,1,726072067,1.0986122886681098
3160208448.0,OpenAI_Codex,1,0.2481,0.06666666666666667,0.0,1,227265548,0.6931471805599453
3160349414.0,Copilot,5,0.1876,0.0,0.2,1,210716005,1.791759469228055
3160353937.0,Copilot,5,0.06943999999999999,0.11000000000000001,0.2,0,221931137,1.791759469228055
3160397616.0,Copilot,9,-0.11032222222222221,0.03518518518518518,0.3333333333333333,1,221931137,2.302585092994046
3160442436.0,OpenAI_Codex,1,0.0,-0.012499999999999997,0.0,1,674225653,0.6931471805599453
3160514684.0,Devin,1,0.0,0.0,0.0,1,941289933,0.6931471805599453
3160590614.0,Copilot,3,0.6712333333333333,0.16938775510204082,1.0,0,57002284,1.3862943611198906
3160605230.0,OpenAI_Codex,2,0.5998,0.26339285714285715,0.0,1,162690887,1.0986122886681098
3160615563.0,Copilot,9,0.029311111111111097,0.04228395061728395,0.1111111111111111,1,102692863,2.302585092994046
3160616420.0,Copilot,6,0.34064999999999995,0.08240740740740742,0.16666666666666666,1,102692863,1.9459101490553132
3160620876.0,Copilot,2,0.36755,0.10625,1.0,0,102692863,1.0986122886681098
3160636839.0,Devin,1,0.0,0.0,0.0,1,955904085,0.6931471805599453
3160647911.0,Claude_Code,8,0.07593749999999999,-0.004017857142857156,0.125,1,883397691,2.1972245773362196
3160672707.0,Copilot,2,0.0,0.0,0.0,0,826409445,1.0986122886681098
